end_time,lecture,lecture_name,lecture_no,sentence,start_time,sub_lecture,tokenized_sentence
00:03:40,2,Overview Text Mining and Analytics- Part 2,1.2,"And that means by looking at text data in English, we may be able to discover",00:03:35,2,And means looking text data English may able discover
00:03:46,2,Overview Text Mining and Analytics- Part 2,1.2,"something about English, some usage of English, some patterns of English.",00:03:40,2,something English usage English patterns English
00:03:52,2,Overview Text Mining and Analytics- Part 2,1.2,"So this is one type of mining problems, where the result is",00:03:47,2,So one type mining problems result
00:03:57,2,Overview Text Mining and Analytics- Part 2,1.2,some knowledge about language which may be useful in various ways.,00:03:52,2,knowledge language may useful various ways
00:04:00,2,Overview Text Mining and Analytics- Part 2,1.2,"If you look at the picture,",00:03:58,2,If look picture
00:04:06,2,Overview Text Mining and Analytics- Part 2,1.2,we can also then mine knowledge about the observed world.,00:04:00,2,also mine knowledge observed world
00:04:10,2,Overview Text Mining and Analytics- Part 2,1.2,And so this has much to do with mining the content of text data.,00:04:06,2,And much mining content text data
00:04:15,2,Overview Text Mining and Analytics- Part 2,1.2,"We're going to look at what the text data are about, and then try to",00:04:11,2,We going look text data try
00:04:20,2,Overview Text Mining and Analytics- Part 2,1.2,get the essence of it or extracting high quality information,00:04:15,2,get essence extracting high quality information
00:04:25,2,Overview Text Mining and Analytics- Part 2,1.2,about a particular aspect of the world that we're interested in.,00:04:20,2,particular aspect world interested
00:04:30,2,Overview Text Mining and Analytics- Part 2,1.2,"For example, everything that has been said about a particular person or",00:04:26,2,For example everything said particular person
00:04:31,2,Overview Text Mining and Analytics- Part 2,1.2,a particular entity.,00:04:30,2,particular entity
00:04:36,2,Overview Text Mining and Analytics- Part 2,1.2,And this can be regarded as mining content,00:04:31,2,And regarded mining content
00:04:43,2,Overview Text Mining and Analytics- Part 2,1.2,to describe the observed world in the user's mind or the person's mind.,00:04:36,2,describe observed world user mind person mind
00:04:50,2,Overview Text Mining and Analytics- Part 2,1.2,"If you look further, then you can also imagine",00:04:45,2,If look also imagine
00:04:54,2,Overview Text Mining and Analytics- Part 2,1.2,"we can mine knowledge about this observer, himself or herself.",00:04:50,2,mine knowledge observer
00:05:00,2,Overview Text Mining and Analytics- Part 2,1.2,So this has also to do with using text data to infer,00:04:54,2,So also using text data infer
00:05:02,2,Overview Text Mining and Analytics- Part 2,1.2,some properties of this person.,00:05:00,2,properties person
00:05:07,2,Overview Text Mining and Analytics- Part 2,1.2,And these properties could include the mood of the person or,00:05:03,2,And properties could include mood person
00:05:09,2,Overview Text Mining and Analytics- Part 2,1.2,sentiment of the person.,00:05:07,2,sentiment person
00:05:15,2,Overview Text Mining and Analytics- Part 2,1.2,And note that we distinguish the observed word from the person,00:05:10,2,And note distinguish observed word person
00:05:21,2,Overview Text Mining and Analytics- Part 2,1.2,because text data can't describe what the person has observed in an objective way.,00:05:15,2,text data describe person observed objective way
00:05:25,2,Overview Text Mining and Analytics- Part 2,1.2,"But the description can be also subjected with sentiment and so,",00:05:21,2,But description also subjected sentiment
00:05:30,2,Overview Text Mining and Analytics- Part 2,1.2,"in general, you can imagine the text data would contain some factual",00:05:25,2,general imagine text data would contain factual
00:05:34,2,Overview Text Mining and Analytics- Part 2,1.2,descriptions of the world plus some subjective comments.,00:05:30,2,descriptions world plus subjective comments
00:05:37,2,Overview Text Mining and Analytics- Part 2,1.2,So that's why it's also possible to,00:05:34,2,So also possible
00:05:41,2,Overview Text Mining and Analytics- Part 2,1.2,do text mining to mine knowledge about the observer.,00:05:37,2,text mining mine knowledge observer
00:05:45,2,Overview Text Mining and Analytics- Part 2,1.2,"Finally, if you look at the picture to the left side of this picture,",00:05:41,2,Finally look picture left side picture
00:05:50,2,Overview Text Mining and Analytics- Part 2,1.2,then you can see we can certainly also say something about the real world.,00:05:45,2,see certainly also say something real world
00:05:50,2,Overview Text Mining and Analytics- Part 2,1.2,Right?,00:05:50,2,Right
00:05:56,2,Overview Text Mining and Analytics- Part 2,1.2,So indeed we can do text mining to infer other real world variables.,00:05:50,2,So indeed text mining infer real world variables
00:05:59,2,Overview Text Mining and Analytics- Part 2,1.2,And this is often called a predictive analytics.,00:05:56,2,And often called predictive analytics
00:06:04,2,Overview Text Mining and Analytics- Part 2,1.2,And we want to predict the value of certain interesting variable.,00:06:00,2,And want predict value certain interesting variable
00:06:08,2,Overview Text Mining and Analytics- Part 2,1.2,"So, this picture basically covered",00:06:04,2,So picture basically covered
00:06:13,2,Overview Text Mining and Analytics- Part 2,1.2,multiple types of knowledge that we can mine from text in general.,00:06:08,2,multiple types knowledge mine text general
00:06:19,2,Overview Text Mining and Analytics- Part 2,1.2,When we infer other real world variables we,00:06:14,2,When infer real world variables
00:06:24,2,Overview Text Mining and Analytics- Part 2,1.2,could also use some of the results from,00:06:19,2,could also use results
00:06:30,2,Overview Text Mining and Analytics- Part 2,1.2,mining text data as intermediate results to help the prediction.,00:06:24,2,mining text data intermediate results help prediction
00:06:31,2,Overview Text Mining and Analytics- Part 2,1.2,"For example,",00:06:30,2,For example
00:06:38,2,Overview Text Mining and Analytics- Part 2,1.2,after we mine the content of text data we might generate some summary of content.,00:06:31,2,mine content text data might generate summary content
00:06:41,2,Overview Text Mining and Analytics- Part 2,1.2,And that summary could be then used,00:06:38,2,And summary could used
00:06:45,2,Overview Text Mining and Analytics- Part 2,1.2,to help us predict the variables of the real world.,00:06:41,2,help us predict variables real world
00:06:51,2,Overview Text Mining and Analytics- Part 2,1.2,"Now of course this is still generated from the original text data,",00:06:45,2,Now course still generated original text data
00:06:58,2,Overview Text Mining and Analytics- Part 2,1.2,but I want to emphasize here that often the processing of text data,00:06:51,2,I want emphasize often processing text data
00:07:03,2,Overview Text Mining and Analytics- Part 2,1.2,to generate some features that can help with the prediction is very important.,00:06:58,2,generate features help prediction important
00:07:10,2,Overview Text Mining and Analytics- Part 2,1.2,And that's why here we show the results of,00:07:04,2,And show results
00:07:15,2,Overview Text Mining and Analytics- Part 2,1.2,"some other mining tasks, including mining the content of text data and",00:07:10,2,mining tasks including mining content text data
00:07:19,2,Overview Text Mining and Analytics- Part 2,1.2,"mining knowledge about the observer, can all be very helpful for prediction.",00:07:15,2,mining knowledge observer helpful prediction
00:07:26,2,Overview Text Mining and Analytics- Part 2,1.2,"In fact, when we have non-text data, we could also use the non-text",00:07:21,2,In fact non text data could also use non text
00:07:31,2,Overview Text Mining and Analytics- Part 2,1.2,"data to help prediction, and of course it depends on the problem.",00:07:26,2,data help prediction course depends problem
00:07:39,2,Overview Text Mining and Analytics- Part 2,1.2,"In general, non-text data can be very important for such prediction tasks.",00:07:31,2,In general non text data important prediction tasks
00:07:44,2,Overview Text Mining and Analytics- Part 2,1.2,"For example, if you want to predict stock prices or",00:07:39,2,For example want predict stock prices
00:07:49,2,Overview Text Mining and Analytics- Part 2,1.2,changes of stock prices based on discussion in the news articles or,00:07:44,2,changes stock prices based discussion news articles
00:07:53,2,Overview Text Mining and Analytics- Part 2,1.2,"in social media, then this is an example",00:07:49,2,social media example
00:07:58,2,Overview Text Mining and Analytics- Part 2,1.2,of using text data to predict some other real world variables.,00:07:53,2,using text data predict real world variables
00:07:59,2,Overview Text Mining and Analytics- Part 2,1.2,"But in this case, obviously,",00:07:58,2,But case obviously
00:08:04,2,Overview Text Mining and Analytics- Part 2,1.2,the historical stock price data would be very important for this prediction.,00:07:59,2,historical stock price data would important prediction
00:08:09,2,Overview Text Mining and Analytics- Part 2,1.2,And so that's an example of non-text data that would be very,00:08:04,2,And example non text data would
00:08:13,2,Overview Text Mining and Analytics- Part 2,1.2,useful for the prediction.,00:08:09,2,useful prediction
00:08:17,2,Overview Text Mining and Analytics- Part 2,1.2,And we're going to combine both kinds of data to make the prediction.,00:08:13,2,And going combine kinds data make prediction
00:08:24,2,Overview Text Mining and Analytics- Part 2,1.2,Now non-text data can be also used for analyzing text by supplying context.,00:08:17,2,Now non text data also used analyzing text supplying context
00:08:27,2,Overview Text Mining and Analytics- Part 2,1.2,"When we look at the text data alone,",00:08:25,2,When look text data alone
00:08:31,2,Overview Text Mining and Analytics- Part 2,1.2,we'll be mostly looking at the content and/or opinions expressed in the text.,00:08:27,2,mostly looking content opinions expressed text
00:08:36,2,Overview Text Mining and Analytics- Part 2,1.2,But text data generally also has context associated.,00:08:32,2,But text data generally also context associated
00:08:44,2,Overview Text Mining and Analytics- Part 2,1.2,"For example, the time and the location that associated are with the text data.",00:08:37,2,For example time location associated text data
00:08:47,2,Overview Text Mining and Analytics- Part 2,1.2,And these are useful context information.,00:08:44,2,And useful context information
00:08:54,2,Overview Text Mining and Analytics- Part 2,1.2,And the context can provide interesting angles for analyzing text data.,00:08:48,2,And context provide interesting angles analyzing text data
00:08:57,2,Overview Text Mining and Analytics- Part 2,1.2,"For example, we might partition text data into different time periods",00:08:54,2,For example might partition text data different time periods
00:09:00,2,Overview Text Mining and Analytics- Part 2,1.2,because of the availability of the time.,00:08:57,2,availability time
00:09:06,2,Overview Text Mining and Analytics- Part 2,1.2,Now we can analyze text data in each time period and then make a comparison.,00:09:00,2,Now analyze text data time period make comparison
00:09:09,2,Overview Text Mining and Analytics- Part 2,1.2,Similarly we can partition text data based on locations or,00:09:06,2,Similarly partition text data based locations
00:09:15,2,Overview Text Mining and Analytics- Part 2,1.2,any meta data that's associated to form interesting comparisons in areas.,00:09:09,2,meta data associated form interesting comparisons areas
00:09:20,2,Overview Text Mining and Analytics- Part 2,1.2,"So, in this sense, non-text data can actually provide",00:09:15,2,So sense non text data actually provide
00:09:24,2,Overview Text Mining and Analytics- Part 2,1.2,interesting angles or perspectives for text data analysis.,00:09:20,2,interesting angles perspectives text data analysis
00:09:29,2,Overview Text Mining and Analytics- Part 2,1.2,And it can help us make context-sensitive,00:09:24,2,And help us make context sensitive
00:09:33,2,Overview Text Mining and Analytics- Part 2,1.2,analysis of content or the language usage or,00:09:29,2,analysis content language usage
00:09:42,2,Overview Text Mining and Analytics- Part 2,1.2,the opinions about the observer or the authors of text data.,00:09:36,2,opinions observer authors text data
00:09:46,2,Overview Text Mining and Analytics- Part 2,1.2,We could analyze the sentiment in different contexts.,00:09:42,2,We could analyze sentiment different contexts
